article_id,title,blurb,url,thumbnail_url,section,sub_category,tags,published_at,estimated_read_time_mins,is_breaking,word_count
57cb17c6-e9e1-45bb-95f6-e0d7cae7dc76,TikTok scales back AI-generated video descriptions after absurd errors,"While only rolled out to some users, the feature's bizarre AI-generated descriptions were shared widely.",https://www.bbc.com/news/articles/c5yerd05n01o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/d9ff/live/60622bb0-4a33-11f1-a70d-c72ff4101914.jpg,Technology,Tech & AI,"[""technology"", ""AI"", ""internet"", ""innovation"", ""data""]",2026-04-30T11:13:21,7,False,406
5e0672d1-4424-45e8-9dc9-195ecebb88d9,The threat to summer holidays looming from jet fuel shortages,What impact might shortages have on our summer holidays - and what could be done about it?,https://www.bbc.com/news/articles/c86d9v28qxxo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/4ee8/live/64014b70-4551-11f1-ac78-2112837ce2aa.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-04-30T15:41:44,7,False,494
2c705479-1703-4dd6-bc05-8a62cbe49f2f,What are the symptoms of meningitis and how is it spread?,"Two people have died following an ""unpredecented"" outbreak of meningitis in Kent.",https://www.bbc.com/news/articles/c7432klgyldo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/b66e/live/35af95b0-22c4-11f1-934f-036468834728.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-04-30T16:42:06,5,False,411
8e3ec8d6-c323-41ae-8ca5-513804fb12b0,Why is NI facing a growing threat from wildfires?,"Figures show that spring drought events are happening more often while there has been a sharp rise in ""fire weather"".",https://www.bbc.com/news/articles/c0729z88z37o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/5cfe/live/14bdde80-423a-11f1-9bbe-5bb4e7731ac9.jpg,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-04-30T16:50:09,7,False,291
53ec83d8-a75b-4b3e-8e3e-b6bdf1b5b22c,Tech Life,"A sleep apnoea wearable. Plus, tech to free up hospital beds and a breast health app.",https://www.bbc.co.uk/sounds/play/w3ct8jxt?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/images/ic/240x135/p0njgdht.jpg,Technology,Tech & AI,"[""technology"", ""AI"", ""internet"", ""innovation"", ""data""]",2026-04-30T16:56:49,5,False,1123
113989e5-13c7-40ca-ab60-6b5214f54e80,Bears sign 'high-impact' Pakistan spinner Tariq,Warwickshire Bears sign Pakistan off-spinner Usman Tariq on a deal to cover this season's T20 Blast campaign.,https://www.bbc.com/sport/cricket/articles/cpdpx2wqj5do?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/99de/live/484c5ec0-4889-11f1-bcab-efc229dd9518.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-04-30T17:34:57,2,False,1161
b24c498d-6c38-422f-b6ce-1d5a24fc0f81,Electronic line-calling in Madrid wrong - Rybakina,"Elena Rybakina says she does not ""trust"" the electronic line-calling system following a disputed decision in her win against Zheng Qinwen at the Madrid Open.",https://www.bbc.com/sport/tennis/articles/ceded45yjvpo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/d33e/live/bde11eb0-4220-11f1-827d-0530974dfb93.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-04-30T18:27:43,2,False,565
0d26b7c5-b282-4ae7-af73-e43956203d5a,Has Rodri absence cost Man City? Or is his importance overstated?,Rodri's injury coincided with Manchester City's damaging draw at Everton - but there evidence suggests his importance is overplayed.,https://www.bbc.com/sport/football/articles/cj3pev7y2kzo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/1fd9/live/dd6a5bc0-4937-11f1-a36a-6bbcbd5b2296.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-30T18:29:59,3,False,315
7a80ea25-f4e1-4299-bef0-412ca84da897,When does snoring become a problem?,When should we worry that our snoring might be the sign of a larger problem?,https://www.bbc.com/news/videos/c74rk7l1z3wo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/e80e/live/55181d30-4a0d-11f1-ac78-2112837ce2aa.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-04-30T19:21:59,7,False,956
0e4b640e-dcbd-4f7c-8a85-f351ca4950ee,Sinner wins in Madrid to set Masters title record,"Jannik Sinner becomes the first man to win five consecutive Masters 1,000 titles after beating Alexander Zverev in straight sets to win the Madrid Open.",https://www.bbc.com/sport/tennis/articles/c78k11e85zgo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/dd5c/live/dffb8090-470b-11f1-8bd0-c9ca96b627c7.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-04-30T19:33:07,2,False,1154
d800533c-ed45-48df-b27a-f9924e87a8ed,England face stern test as NZ pick Jamieson & O'Rourke,Kyle Jamieson and Will O'Rourke return after injuries to bolster a strong New Zealand pace attack for next month's Test series in England and one-off Test against Ireland.,https://www.bbc.com/sport/cricket/articles/cpqp2lxrq33o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/7b7a/live/27a50970-4973-11f1-bd52-e755d604ece4.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-04-30T19:37:47,6,False,970
b1dd46e5-25c1-42cf-8294-286021a02534,"Vaccines a huge success, but public trust must be earned - key findings from Covid report","Immunisation saved hundreds of thousands of UK lives, but vaccine hesitancy remains an issue.",https://www.bbc.com/news/articles/ce3dp52l70zo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/cc1c/live/c1be81a0-39a9-11f1-879d-1b2f5c3919b8.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-04-30T21:07:01,2,False,364
5707410a-aece-475c-bd7c-afd0930a459e,Which Premier League players are out of contract this summer?,"With a World Cup summer fast approaching, BBC Sport looks at which Premier League stars may be looking for new clubs.",https://www.bbc.com/sport/football/articles/c33l0gxm2ndo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/3149/live/34074840-3d70-11f1-bd52-e755d604ece4.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-30T21:53:57,7,False,748
cb20be09-36dc-4a29-b031-a8cfede7ace0,'Amazing' moment for communities given right to buy for the first time,Ministers say the new law in England gives power to local people who want to help others.,https://www.bbc.com/news/articles/clypwyzk71po?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/55ee/live/72e83b70-43e5-11f1-9113-1988573e8ff7.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-05-01T06:05:14,6,False,507
d36ce245-4c5d-483c-ae7c-ff7dc275c39d,Context key to player moves - NI boss McArdle,"Northern Ireland boss Michael McArdle says ""individual context"" is key when weighing up whether players are better served playing regularly domestically or moving to a higher level elsewhere and not getting consistent game time.",https://www.bbc.com/sport/articles/cdxpg2x0j22o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/afc9/live/731f3520-4ae4-11f1-8c8d-458160734f59.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-05-01T06:57:51,2,False,917
365d0f07-fd84-4854-bcc4-c8a9481d73dc,'In a better place but not 100%' - Raducanu out of Rome as wait for return continues,Britain's Emma Raducanu withdraws from the Italian Open because of the post-viral illness that has kept her off the WTA Tour for two months.,https://www.bbc.com/sport/tennis/articles/c707kn51eylo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/62f7/live/26149390-48b1-11f1-ac78-2112837ce2aa.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-05-01T07:08:47,2,False,364
a8acca13-5045-485c-8120-de5ae00abffc,Tech Now,Harriet Bradshaw finds out how AI is being used to help solve an art history mystery.,https://www.bbc.co.uk/iplayer/episode/m002w3sl?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/images/ic/240x135/p0nht181.jpg,Technology,Tech & AI,"[""technology"", ""AI"", ""internet"", ""innovation"", ""data""]",2026-05-01T07:26:23,6,False,1169
b07aa62f-3bb2-42dd-9874-74b26e0c533b,London Marathon 2026 highlights,Gabby Logan has the best of the day’s action from the London Marathon.,https://www.bbc.co.uk/iplayer/episode/m002vq6g?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/images/ic/240x135/p0ngdy47.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-05-01T07:27:01,5,False,930
6ab38ff5-51d8-40c3-b171-ef0db86dbacc,The struggle to get hold of medication in England is set to get worse,"People living with conditions include heart problems, stroke risks, eye infections and bipolar are unable to get hold of the drugs they rely on.",https://www.bbc.com/news/articles/c202jqn3jzro?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/831c/live/ce7e3080-4551-11f1-b55d-0f258dce1735.png,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-05-01T07:56:27,5,False,640
435b4b06-bf81-4b3b-bc9e-28f301a7e1f2,Arbroath would retain part-time players in Premiership - Gold,"Arbroath would continue to field part-time players if they were to gain promotion to the Scottish Premiership, believes co-manager David Gold.",https://www.bbc.com/sport/football/articles/cn8p9q978peo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/092d/live/d49128b0-4a2e-11f1-91d3-69962f9a0625.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-05-01T08:27:06,7,False,305
3d39628c-d343-429c-bbc2-6386fef5ac25,'She's most gifted female British sprinter ever',"Ex-World indoor champion Richard Kilty calls 15-year-old Celine Obinna-Alo ""the most naturally gifted female British sprinter ever"".",https://www.bbc.com/sport/athletics/articles/c208ddp7g35o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/7c83/live/8adcd070-dfe4-11f0-9510-f5a780b2011e.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-05-01T09:33:32,5,False,1062
9e9a19de-2fc1-478f-9e76-e997a6330e12,Sewage and agricultural pollution having 'alarming' impact on UK's underwater forests,"Scientists found seagrass meadows affected by sewage had far fewer small invertebrates, like crabs.",https://www.bbc.com/news/articles/cn0pl9j88gno?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/83e1/live/5a09a100-4540-11f1-be1a-bdd45fc37339.jpg,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-05-01T10:02:18,2,False,503
56ca74b9-1509-4f83-8b60-5f9e081578e8,Southampton face EFL probe over alleged spying on Middlesbrough,The EFL launches an investigation into an alleged case of spying by a member of Southampton's staff at Middlesbrough before they meet in the Championship play-offs.,https://www.bbc.com/sport/football/articles/c78k93799xyo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/3879/live/3426dcf0-4a4f-11f1-ac76-69efd0e705cd.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-05-01T10:14:29,2,False,703
88e50789-31e0-42c0-be1c-b7ade6d0760a,Instagram privacy tech is turned off today - what does this mean for your DMs?,"The platform said it would remove end-to-end encrypted messages, a major U‑turn by parent company Meta.",https://www.bbc.com/news/articles/clypzxl3lvqo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/b18f/live/cbad6e00-4a17-11f1-a7ce-b934bcb15ff4.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-05-01T10:16:12,2,False,1088
d2ff36d6-40e1-44ac-86d1-ca1752db86f8,Hundreds contact BBC about mystery skin condition 'hell' - but doctors can't agree it exists,Some think it's a severe case of eczema. Others say it's a condition called TSW. But doctors are stuck in a dilemma.,https://www.bbc.com/news/articles/cly6xjpx6gjo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/d547/live/f5a971b0-34df-11f1-879d-1b2f5c3919b8.png,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-05-01T11:37:27,6,False,1018
560402de-ec72-4b58-833e-41dba434d9cc,Why is there talk about a Pakistan spinner's action?,Who is Usman Tariq and what is the story behind the Pakistan spinner's much-debated bowling action?,https://www.bbc.com/sport/cricket/articles/cddn9zpj6jdo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/f686/live/57610950-0a73-11f1-b7e1-afb6d0884c18.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-05-01T12:37:13,4,False,767
1c77d573-1b2e-4e9a-92c9-8b1d6a6ac57c,Massive Alaska megatsunami was second largest ever recorded,New research suggests glacier melt driven by climate change is increasing the risk of giant waves.,https://www.bbc.com/news/articles/c1m253033m4o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/3642/live/5902acb0-487f-11f1-b133-d51692f10715.jpg,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-05-01T13:19:51,2,False,648
6c6049e5-7ee4-42dc-8977-755fc7d0c166,Bangladesh v Pakistan - first Test scorecard,Latest scorecard from the first Test between Bangladesh and Pakistan in Mirpur.,https://www.bbc.co.uk/sport/cricket/scorecard/e-239528?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/77a4/live/ed5d3d20-4781-11f1-b55d-0f258dce1735.png,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-05-01T15:41:26,4,False,385
0f081b5e-0493-4642-bcb8-d2e3180c2373,Spalletti signs new Juventus contract amid Italy links,"Juventus manager Luciano Spalletti signs a two-year contract extension with the club, effectively ruling him out of a return to the Italy national team.",https://www.bbc.com/sport/football/articles/c4gvkg7e8mro?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/205b/live/8f2c4850-34f2-11f1-955f-add91a6f90f4.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-05-01T16:47:26,7,False,1132
be2e55a9-92a2-4b35-a3b3-c57460a19321,Teenager Rew extends Somerset deal until 2028,Teenage wicketkeeper-batter Thomas Rew signs a new contract with Somerset until the end of the 2028 season.,https://www.bbc.com/sport/cricket/articles/ckgp72e41zqo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/daef/live/4ed21090-4871-11f1-b010-8f8612d9ae2e.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-05-01T17:03:25,2,False,1010
ea0b7621-1a7b-4897-a308-65c36f0eea44,'I don't know what the limit is for me' - O'Connor,"Ireland's Kate O'Connor says she has ""not reached my potential in any of the events"" as she gears up for the outdoor season.",https://www.bbc.com/sport/athletics/articles/cd9v93472k7o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/bc61/live/436a2510-4251-11f1-85a4-6fbea57c2af5.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-05-01T17:04:25,3,False,446
d7557242-b540-4ea1-8404-3eabf855953f,1973 Battle of the Sexes was about social change - King,"American tennis legend Billie Jean King says the upcoming 'Battle of the Sexes' match between Aryna Sabalenka and Nick Kyrgios is ""not the same"" as her 1973 victory over Bobby Riggs.",https://www.bbc.com/sport/tennis/videos/c8e9y1zr26no?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/ed44/live/20a80a00-d5f6-11f0-9fb5-5f3a3703a365.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-05-01T17:07:48,3,False,658
6273df7e-8fdb-4614-b5a7-173cafbadc35,Moyes disappointed to only take point against Man City,"EEverton boss David Moyes says he is ""really disappointed"" to come away with one point after Jeremy Doku scored a late equaliser for Manchester City in a 3-3 draw in the Premir League.",https://www.bbc.com/sport/football/videos/cgqp01y5y3eo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/2b61/live/2fda34c0-4802-11f1-ac78-2112837ce2aa.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-05-01T17:27:09,2,False,504
5740d55e-01c4-47ea-9ce4-b9431f323d32,How to follow the Premier League on the BBC this weekend,BBC Sport Ask Me Anything explains how to follow the Premier League on the BBC this weekend.,https://www.bbc.com/sport/football/articles/c0kpzljpz6lo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/7b82/live/1949b250-4a08-11f1-b55d-0f258dce1735.png,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-05-01T19:44:16,5,False,468
46d3dec0-c709-407a-8eb0-9d5686420107,'I'm always the chaser?' - Djokovic unimpressed by reporter's question,"24-time Grand Slam winner Novak Djokovic says he felt ""disrespectful"" after being asked how he felt ""chasing"" Jannik Sinner and Carlos Alcaraz, after previously ""chasing"" Roger Federer and Rafael Nadal during the early parts of his career.",https://www.bbc.com/sport/tennis/videos/cq6vp3ep9rmo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/aaa8/live/c5346590-fc3f-11f0-a422-4ba8a094a8fa.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-05-01T21:04:05,7,False,1134
1dedfb11-6963-4267-aaa0-0394a64b3798,The companies making billions from the Iran war,"Through surging profits or soaring share prices, the war has been a boon for some firms.",https://www.bbc.com/news/articles/ce8pyyz5e0ro?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/4805/live/10c5a3c0-4ab5-11f1-aa18-a5969e596c8c.jpg,News,World,"[""world"", ""international"", ""global""]",2026-05-02T07:39:47,4,False,660
7b6727d4-938f-44f7-afa5-c24c323a6d97,The no-nonsense judge calling the shots in Musk v Altman trial,The feud has fuelled a costly showdown between two tech titans.,https://www.bbc.com/news/articles/cx214rnlpn7o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/611c/live/9f240970-49ea-11f1-9921-0be54b6c608a.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-05-02T08:30:28,3,False,985
7f9f2309-83ad-496e-b656-db1025077449,"Average house price falls by 5%, report shows","The cost of an average island property is down from almost £600,000 at the start of 2025.",https://www.bbc.com/news/articles/czd2n2nell5o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/1301/live/c3f90bc0-4a25-11f1-bfb3-af42b3144659.png,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-05-02T09:35:43,4,False,1019
63962cb0-0664-44a7-8318-7f794a13863c,Five killed in huge fire at packed Mexico fairground,"The blaze in the south-eastern city of Villahermosa erupted during a concert reportedly attended by some 135,000 people.",https://www.bbc.com/news/articles/cq6py38q81ro?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/c67f/live/953941c0-4a51-11f1-bd52-e755d604ece4.jpg,News,World,"[""world"", ""international"", ""global""]",2026-05-02T09:35:48,4,False,1197
45fb5030-891e-474f-b6d8-8350bbe54e24,Tech Life,How to say goodbye and pay tribute to a loved one - with a hologram.,https://www.bbc.co.uk/sounds/play/w3ct8jxr?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/images/ic/240x135/p0ngd4cc.jpg,Technology,Tech & AI,"[""technology"", ""AI"", ""internet"", ""innovation"", ""data""]",2026-05-02T10:10:11,7,False,1002
789f029d-6658-4bcd-9037-a1239730d4a8,Which airlines are cancelling flights to the UK - and what can you do?,Airlines are putting up prices and cancelling flights in response to higher jet fuel prices.,https://www.bbc.com/news/articles/cr41yel6v4eo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/b27c/live/3ee8b780-3f23-11f1-80a9-03674e4a073c.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-05-02T10:21:05,7,False,533
c9a708a9-2521-4cc4-b775-d57b0544f883,IPL 2026 points table and top run-scorers & wicket-takers,"The IPL 2026 is in full swing, but who is leading the race for the orange and purple cap? BBC Sport looks at the top run-scorers and wicket-takers in the 19th edition.",https://www.bbc.com/sport/cricket/articles/cvgey9n01m8o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/2a97/live/f7f40b20-458c-11f1-b55d-0f258dce1735.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-05-02T10:24:29,4,False,411
b20f2e5f-85ae-4ed5-87fd-5d5db3a56531,Border politics - how similar jobs in the same firm deliver different tax bills,Workers in southern Scotland can find themselves paying more tax than colleagues who live south of the border.,https://www.bbc.com/news/articles/c3r2w4r113xo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/4fe5/live/f055ab30-48b6-11f1-b55d-0f258dce1735.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-05-02T10:58:22,6,False,746
431661ac-af88-4e30-b88a-adc9b10d6538,Thousands of North Koreans fought for Russia. A memorial hints at the death toll,"An estimated 11,000 North Korean soldiers were sent to fight in Russia's war against Ukraine.",https://www.bbc.com/news/articles/clypr5985ejo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/2fd6/live/a83c09a0-49f8-11f1-bd52-e755d604ece4.png,News,World,"[""world"", ""international"", ""global""]",2026-05-02T12:16:42,3,False,1185
33a69fdc-1703-4218-843a-dac63210a58c,Inside Man City's WSL title-winning season,Manchester City have won a first Women's Super League title in 10 years - but how did they achieve it?,https://www.bbc.com/sport/football/articles/c2lrzd4x02vo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/f0e2/live/62490d00-4997-11f1-b55d-0f258dce1735.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-05-02T12:24:54,2,False,418
6627b75b-a33a-4c21-b6aa-905f1b0f770c,Sawe smashes two-hour mark to 'move goalposts for marathon running',Sabastian Sawe makes history at the London Marathon as the first person to run a sub-two-hour marathon in a competitive race.,https://www.bbc.com/sport/athletics/articles/crm1m7e0zwzo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/b363/live/5c67a4a0-4163-11f1-8a25-27287a9e092d.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-05-02T13:32:35,4,False,817
141c9c98-08a2-4637-8816-02936263f502,Draper out of French Open with knee injury,Britain's Jack Draper will miss the rest of the clay court season - including next month's French Open - with a knee tendon injury.,https://www.bbc.com/sport/tennis/articles/c7v965n0vvlo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/55a0/live/430f49d0-43d0-11f1-ac78-2112837ce2aa.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-05-02T13:39:02,4,False,846
935e2b13-f791-4c87-ac6d-d6874c739351,Australian North set to be first foreign England chief selector,"Marcus North, a former Australia international and Durham's director of cricket, is set to become the first foreigner in charge of selecting the England men's team.",https://www.bbc.com/sport/cricket/articles/c3w21l6deqwo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/b294/live/3c69bf00-49fe-11f1-a9e7-0f8f590f205b.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-05-02T13:41:04,2,False,800
f1919af5-d9ca-4d9a-bf82-5768ab02f94f,Celebrities send well wishes to Bonnie Tyler as singer in induced coma after surgery,The Total Eclipse of the Heart singer was rushed to hospital for emergency surgery in Portugal on Wednesday.,https://www.bbc.com/news/articles/c707edw539ro?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/18f5/live/0260d1d0-4abd-11f1-ac78-2112837ce2aa.png,News,UK Politics,"[""politics"", ""UK"", ""government"", ""policy""]",2026-05-02T13:53:59,6,False,277
5e8c78ce-6f08-4a9c-bbbe-9e4c84161577,Rwandan singer dies as he was being released from prison,The former university lecturer was a vocal critic of the government and ruling Rwandan Patriotic Front party.,https://www.bbc.com/news/articles/cevpxn0ddp9o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/ca42/live/05f1abe0-4a1c-11f1-bd52-e755d604ece4.png,News,World,"[""world"", ""international"", ""global""]",2026-05-02T15:05:15,5,False,638
a3ebe615-afad-4c4d-8059-56033d1115d2,'I don't want to give myself too much of a hard time',"British number one Emma Raducanu says she is leaving the Australian Open with her ""head held high"" after losing 7-6 (7-3) 6-2 to Austria's Anastasia Potapova in the second round.",https://www.bbc.com/sport/tennis/videos/c3dm0yyjvv9o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/d7eb/live/1358c3e0-f6c5-11f0-b385-5f48925de19a.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-05-02T15:22:06,5,False,608
d515da39-53cc-4974-960c-e7c447ce570b,What latest election results show us in maps and charts,"See which parties are winning - and losing – across the UK and who’s won in your area, using our interactive tool.",https://www.bbc.com/news/articles/c0ljrp76ywxo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/f9c3/live/09a5fee0-4aac-11f1-b55d-0f258dce1735.png,News,UK Politics,"[""politics"", ""UK"", ""government"", ""policy""]",2026-05-02T16:00:54,3,False,392
b2c209e0-dc3a-4f56-93b6-32e06b09bf85,Somerset sign batter Hermann for three matches,Somerset sign South Africa batter Jordan Hermann on a deal for their next three County Championship matches as injury cover.,https://www.bbc.com/sport/cricket/articles/c302qq5rr68o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/a85e/live/166505e0-4aed-11f1-95d5-c35bb50319f8.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-05-02T16:58:39,6,False,352
85d885ae-3ebd-4253-80bb-cf958068ddf1,Kostyuk beats Andreeva to win Madrid Open,"Ukraine's Marta Kostyuk beats Mirra Andreeva in straight sets to win the Madrid Open and her first title at WTA 1,000 level.",https://www.bbc.com/sport/tennis/articles/cdjp34vw7glo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/4164/live/c572c6b0-4644-11f1-aa14-ad910202f501.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-05-02T17:32:37,3,False,808
